승학온천레포츠와 <b>코로나</b> 검사	https://blog.naver.com/countinstars?Redirect=Log&logNo=222298769801	승학온천레포츠에서<b>코로나</b> 확진자가 대거 나왔다고 한다. 일한다고 문자가 온지도 몰랐는데백여사의 덕이다. 2.<b>코로나</b> 검사 재난 문자에서3. 12.(금)~3. 31.(수)승학온천스프츠랜드 건물전체 이용자는인근 보건소... 	Counting Stars	https://blog.naver.com/countinstars	20210405
일하다 <b>코로나</b>19 감염되면 산재 신청하세요!!	https://blog.naver.com/comwel2009?Redirect=Log&logNo=222276276141	좀처럼 잡히지 않는 <b>코로나</b>19 업무 수행 중 <b>코로나</b>19에 걸린다면?? 걱정마세요!! 일하다 <b>코로나</b>19 감염되면 산재보상 가능하니 산재 신청하세요! 업무 수행 과정에서 <b>코로나</b>19에 감염되면? 업무 수행... 	근로복지공단 대표 공식블로그 희망누리	https://blog.naver.com/comwel2009	20210315
온라인 토크콘서트! - 120일간의 시민사회 <b>코로나</b>19 대응 이야기	https://blog.naver.com/prkoica?Redirect=Log&logNo=222292615232	시민사회 <b>코로나</b>19 대응 이야기 안녕하세요! 밍턴기자입니다.! 지난 24일에 개최되었던 코이카 온라인 토크콘서트 다들 참여하셨나요? 코이카에서는 개발도상국의 <b>코로나</b> 19 대응을 위해 120일간 18개의 사업... 	한국국제협력단 KOICA	https://blog.naver.com/prkoica	20210330
브이쿨 우수시공점 틴하우스의 <b>코로나</b>19 대비	https://blog.naver.com/vkool1142?Redirect=Log&logNo=222301834283	<b>코로나</b>19로 인핸 많은 자영업자를 비롯한 대한민구 국민분들께서 많이 힘들어하고 있습니다. 빠르게 <b>코로나</b>19가 종식되어 답답한 마스크를 벗고 소중한 사람들과의 편한 만남을 가졌으면 좋겠습니다. 브이쿨... 	브이쿨 일산서구점	https://blog.naver.com/vkool1142	20210407
News Photo Awards(<b>코로나</b>극복) 보도사진공모전 수상작	https://blog.naver.com/benever?Redirect=Log&logNo=222274907567	Overcoming COVID <b>코로나</b>극복 사진공모전 러시아의 국영통신사인 ITAR-TASS가 주최한 사진공모전으로, <b>코로나</b>사태가 시작된지 한 해가 넘어가는 시점에, 그리고 백신이 성공적으로 개발되어... 	온라인 사진갤러리	https://blog.naver.com/benever	20210314
평범하지만 따뜻한 일상, 취미가 같은 딸과 함께 <b>코로나</b> 블루... 	https://blog.naver.com/incheontogi?Redirect=Log&logNo=222286794055	평범하지만 따뜻한 일상 취미가 같은 딸과 함께 <b>코로나</b> 블루 극복하기 사회적 거리 두기로 행동이 자유롭지 못한 요즘, 어떻게 지내고 계시나요? 금방 끝날 줄 알았던 <b>코로나</b>19도 1년이 지나 장기화되고 행동이... 	인천광역시 공식 블로그	https://blog.naver.com/incheontogi	20210325
<b>코로나</b>19 일일상황을 알려드립니다.(4.13)	https://blog.naver.com/seosan_city?Redirect=Log&logNo=222308207889	<b>코로나</b>19와 관련하여 알려드립니다. [2021. 04. 13.(화), 11:00] 1. 우리시는 4월 8일부터 만 75세 이상... <b>코로나</b> 19 예방접종은 고위험군의 감염을 예방하고 중증으로 이환되는 것을 막는 가장 효과적인 수단입니다.... 	서산시 공식블로그	https://blog.naver.com/seosan_city	20210413
동해시 <b>코로나</b>19 시민소통문-140보	https://blog.naver.com/sunrisectdh?Redirect=Log&logNo=222308425728	[동해시 <b>코로나</b>19 시민소통문-140보] 1. 4월 13일(화) 0시 기준 <b>코로나</b> 확진자 현황 - 전국 확진자 현황 신규 발생 542명 (국내 528명, 해외 14명), 격리 중 7,581명, 격리해제 101,332명, 누적 확진자 총 110,688명... 	동트는 동해, 동해시 블로그	https://blog.naver.com/sunrisectdh	20210413
<b>코로나</b> 장기전, 개인회생 파산 무료 상담센터	https://blog.naver.com/jonghyuk54?Redirect=Log&logNo=222273163697	<b>코로나</b> 장기전, 개인회생 파산 무료 상담센터 한 개인의 잘못이라 볼 수 없는 경제적 지표의 변동은 곧 서민들의 가계부채를 증가시키고 수입은 축소시키는 대대적인 영향을 불러오곤 합니다. 이번 <b>코로나</b>... 	2011년	https://blog.naver.com/jonghyuk54	20210312
[4월 13일(화) 13:00 기준] 오산시 <b>코로나</b>19 현황	https://blog.naver.com/osan_si?Redirect=Log&logNo=222308420597	#오산시_<b>코로나</b>19비상대응_640보 [4월 13일(화) 13:00 기준] 오산시 <b>코로나</b>19 현황 ○ 확진 : 387명(격리 20, 격리해제 367) ○ 검사 중 : 1,043명 ○ 검사결과 : 양성 1명 / 음성 276명... 	오산시 블로그	https://blog.naver.com/osan_si	20210413
<b>코로나</b>와 뇌(腦) 질환과의 연관성	https://blog.naver.com/propolis5?Redirect=Log&logNo=222306713934	<b>코로나</b>19가 호흡기 감염 질환을 넘어 뇌(腦) 질환의 일종으로 간주해야 한다는 것이다. 충격적인 연구 결과 내용이다. <b>코로나</b>10 생존자의 34%가 병에서 회복된 지 6개월 이내에 신경학적, 심리학적 질환 진단을... 	제국의 女王 추완	https://blog.naver.com/propolis5	20210412
<b>코로나</b> 바이러스 감염증 시대의 위기를 기회로 만드는 건축	https://blog.naver.com/adbrain0518?Redirect=Log&logNo=222271534365	<b>코로나</b> 바이러스 감염증 시대의 위기를 기회로 만드는 건축 House-in-Benahavis / by-Fran-Silvestre-Arquitectos 여행이 금지된 시대에 사는 우리는 이상적인 공간을 찾아 휴식을 취하길 갈망한다. <b>코로나</b>가... 	살고 싶은 집! 짓고 싶은 집!	https://blog.naver.com/adbrain0518	20210311
<b>코로나</b> 검사결과시간 , 비용 보호자 <b>코로나</b>검사	https://blog.naver.com/itski486?Redirect=Log&logNo=222299177219	<b>코로나</b> 검사결과시간 , 비용 보호자<b>코로나</b>검사 전국 각지에서 <b>코로나</b> 감염이 확산되고 있는 요즘 수도권 / 비수도건 환자수가 동시 증가하고 있다고 중대본에서 발표하더라구요. <b>코로나</b>19 끝날 기미는 보이지... 	오늘도 시우❤️	https://blog.naver.com/itski486	20210405
<b>코로나</b> 시대, 영화관의 생존전략	https://blog.naver.com/mosfnet?Redirect=Log&logNo=222259050165	<b>코로나</b>19의 여파와 영화관의 난항 <b>코로나</b> 사태가 장기화되면서 많은 자영업자, 사업이 타격을 입었습니다. 영화산업 역시 이를 피하지 못했습니다. 사회적 거리두기 1단계의 경우 기본방역수칙 의무화로... 	기획재정부 경제e야기	https://blog.naver.com/mosfnet	20210227
김포시의 <b>코로나</b>19 극복 방법, 공영주차장 요금 1시간 감면 정책!	https://blog.naver.com/gimpo2010?Redirect=Log&logNo=222285777899	김포시가 <b>코로나</b>19를 극복하기 위한 정책 시행을 연장했다고 합니다. 과연 그 정책이 무엇일지 카드 뉴스로 만나보시죠! 김포시의 <b>코로나</b>19 극복 정책은 '공영주차장 1시간 무료' 정책입니다! 작년 (2020년)... 	김포시청 블로그	https://blog.naver.com/gimpo2010	20210324
증산도에서는 <b>코로나</b> 다음 전염병을 어떻게 예측하세요?	https://blog.naver.com/gnbone?Redirect=Log&logNo=222303756755	(프랭크 라이언, &lt;바이러스 X&gt; 중에서) 프랭크 라이언 박사의 저작 &lt;바이러스 X&gt; 현재 우리 인류는 2019년 11월에 첫 발생한 중국 우한 발 <b>코로나</b>바이러스로 인하여 커다란 고통에 직면해 있다. 이 <b>코로나</b>-19는... 	증산도, 참 진리의 세계	https://blog.naver.com/gnbone	20210409
<b>코로나</b>19로부터 가족을 지키는 슬기로운 집안생활	https://blog.naver.com/storysb?Redirect=Log&logNo=222285906414	<b>코로나</b>19가 발생한 지 어느 덧 1년이 지났습니다. 백신 예방접종을 시작하며 <b>코로나</b> 이전의 일상으로 돌아가기 위해 모든 분들이 노력하고 있는데요~ 하지만, 가족이 확진되어 감염되는 경우가 많아지면서... 	성북구청 공식 블로그	https://blog.naver.com/storysb	20210324
<b>코로나</b>19 이후, 학교생활은 어떻게 달라졌을까? : 2020 vs... 	https://blog.naver.com/moeblog?Redirect=Log&logNo=222285756872	<b>코로나</b>19로부터 무방비 상태였던 2020년과는 달리 1년이 지난 지금, 학교의 모습이 어떻게 바뀌었는지... <b>코로나</b>19 이전에는 활발하게 진행되던 조별 활동이 2020년에는 거의 없었다고 합니다. 발표, 토의와 같은... 	교육부	https://blog.naver.com/moeblog	20210329
